date,tci_long
2025-10-17,3.094099680151619e-05
2025-10-20,2.8309976755917216e-05
2025-10-21,2.3393924735825303e-05
2025-10-22,1.7049928931184333e-05
2025-10-23,1.7432668920535396e-05
2025-10-24,1.6671131533817834e-05
2025-10-27,1.701694367307986e-05
2025-10-28,1.3177925790072338e-05
2025-10-31,1.7631355345270025e-05
2025-11-03,1.5279805526205747e-05
2025-11-04,1.6019984518166177e-05
2025-11-05,1.760049273597997e-05
2025-11-06,2.205933132003207e-05
2025-11-07,2.1677655081060312e-05
2025-11-10,1.899328993985085e-05
2025-11-17,1.3440700857542622e-05
2025-11-18,7.751839888932517e-06
2025-11-19,8.162477434565945e-06
2025-11-20,7.4234126103184155e-06
2025-11-21,9.642689715341416e-06
2025-11-24,7.876169985964028e-06
2025-11-25,1.3237333904873852e-05
2025-12-02,3.2082133133286115e-06
2025-12-03,4.608048518469477e-06
2025-12-04,5.013027309191724e-06
2025-12-05,5.512008330964812e-06
2025-12-08,4.058022184815553e-06
2025-12-09,4.157779029710975e-06
2025-12-12,4.1386014158731345e-06
2025-12-15,3.823568745560254e-06
2025-12-16,4.140267690531506e-06
2025-12-17,2.9042629059085973e-06
2025-12-18,2.8782013188613293e-06
2025-12-19,2.9236206526576023e-06
2025-12-22,2.868593568882856e-06
2025-12-23,2.7927315033995145e-06
2025-12-30,3.271131269745819e-06
2025-12-31,3.996103256431289e-06
