date,tci_total,tci_short,tci_long,tci_total_lag1,tci_short_lag1,tci_long_lag1,tci_total_roll5_std,tci_short_roll5_std,tci_long_roll5_std,system_es_forward_20d
2024-02-09,27.20114144557944,44.10832740998334,2.577710480909458e-05,27.1997696917071,44.06691324446018,3.67096283884181e-05,0.0909558205880279,0.1747463474649429,4.452739675192277e-06,-0.06824831563338495
2024-02-12,27.1054941701432,44.08953993822109,2.6564657844880127e-05,27.20114144557944,44.10832740998334,2.577710480909458e-05,0.0986898544915431,0.11040957038748,4.334831593805455e-06,-0.06824831563338495
2024-02-13,27.1427624103089,44.04175188843067,2.80540837390924e-05,27.1054941701432,44.08953993822109,2.6564657844880127e-05,0.0999236672803121,0.1197751532659661,3.970347884955142e-06,-0.06824831563338495
2024-02-14,27.055490207186,43.94085389663726,3.131620456081957e-05,27.1427624103089,44.04175188843067,2.80540837390924e-05,0.0559402206795645,0.0587044944106514,3.991849143575355e-06,-0.04754424330641894
2024-02-15,27.22083771225766,44.14637253875319,4.07528953752422e-05,27.055490207186,43.94085389663726,3.131620456081957e-05,0.0607961109339809,0.0707856079299672,5.469240731658524e-06,-0.04754424330641894
2024-02-16,27.08335378940013,43.68554842401573,4.295130750963895e-05,27.22083771225766,44.14637253875319,4.07528953752422e-05,0.0572514549506432,0.1623101696474742,6.686440764400592e-06,-0.04754424330641894
2024-02-21,27.17485238280612,43.8078010765085,3.529838517014309e-05,27.08335378940013,43.68554842401573,4.295130750963895e-05,0.0600077723530534,0.1636822331236084,5.5847824050555305e-06,-0.04754424330641894
2024-02-22,27.146763580967047,43.75187950014463,3.3781203624449564e-05,27.17485238280612,43.8078010765085,3.529838517014309e-05,0.0601263888578307,0.1632078643607603,4.356649105151232e-06,-0.04754424330641894
2024-02-23,27.1075288158425,43.705332964270944,3.41250708326112e-05,27.146763580967047,43.75187950014463,3.3781203624449564e-05,0.0486540435824632,0.1688384590036687,3.749530487557623e-06,-0.04754424330641894
2024-02-26,27.0772883886716,43.70663452499597,3.500474121546388e-05,27.1075288158425,43.705332964270944,3.41250708326112e-05,0.0374885818553839,0.0439356639026737,3.4050682064290305e-06,-0.04754424330641894
2024-02-27,26.920462508451102,43.37064444293588,3.4218379648729924e-05,27.0772883886716,43.70663452499597,3.500474121546388e-05,0.0889124001815439,0.1535485359555572,5.705592963382254e-07,-0.04754424330641894
2024-02-28,27.139135592254394,43.55526650814056,3.687719071028929e-05,26.920462508451102,43.37064444293588,3.4218379648729924e-05,0.0826513537132395,0.1403759930429542,1.1125097018694622e-06,-0.04754424330641894
2024-02-29,27.142033263384626,43.59071964998381,3.753858383086295e-05,27.139135592254394,43.55526650814056,3.687719071028929e-05,0.0818850603308866,0.1233997491742711,1.4011998311923048e-06,-0.04754424330641894
2024-03-01,27.173189998271777,43.64427211081505,3.148175600234506e-05,27.142033263384626,43.59071964998381,3.753858383086295e-05,0.0904941971964937,0.1135894772706776,2.142630865745652e-06,-0.04754424330641894
2024-03-04,27.45775854820461,44.02982734027422,4.2196075772800456e-05,27.173189998271777,43.64427211081505,3.148175600234506e-05,0.1713231893015422,0.2163918452362572,3.579041849011565e-06,-0.04754424330641894
2024-03-05,27.37974120565981,43.678499563972885,6.63550539755704e-05,27.45775854820461,44.02982734027422,4.2196075772800456e-05,0.1337860050046672,0.1704368029422038,1.2214989563714168e-05,-0.04754424330641894
2024-03-08,27.302015911848443,43.635793781378304,4.682855058501302e-05,27.37974120565981,43.678499563972885,6.63550539755704e-05,0.1198958187670444,0.1594784112918129,1.1879289334470812e-05,-0.04754424330641894
2024-03-11,27.32638608279639,43.66981498694608,3.812168367278481e-05,27.302015911848443,43.635793781378304,4.682855058501302e-05,0.0939767869339509,0.1499210283750988,1.1809301570218387e-05,-0.04754424330641894
2024-03-12,27.273727452287872,43.55001998874568,4.459254537494334e-05,27.32638608279639,43.66981498694608,3.812168367278481e-05,0.0650423318565798,0.1648986689515638,9.802357683576304e-06,-0.04754424330641894
2024-03-13,27.219099921326933,43.53248260517247,4.6494423524837365e-05,27.273727452287872,43.55001998874568,4.459254537494334e-05,0.0534674297803333,0.060805765771303,9.47200466978973e-06,-0.0363307446175995
2024-03-14,26.96512773301953,43.1304200632084,4.623979177456255e-05,27.219099921326933,43.53248260517247,4.6494423524837365e-05,0.1310379368117826,0.1935741959513494,3.259088399676219e-06,-0.0486480760686088
2024-03-15,26.88136991153556,43.00301681565633,3.5743947145865217e-05,26.96512773301953,43.1304200632084,4.623979177456255e-05,0.1766999080978034,0.2609660311794273,4.445045420790677e-06,-0.0486480760686088
2024-03-18,26.87955292155057,42.971098706124586,4.247309207174338e-05,26.88136991153556,43.00301681565633,3.5743947145865217e-05,0.1692020418100104,0.2538115694914518,3.9525242209246085e-06,-0.0486480760686088
2024-03-19,26.746829845740788,42.69587494758582,3.993954710785421e-05,26.87955292155057,42.971098706124586,4.247309207174338e-05,0.1567937186904266,0.2726609553748472,4.040407185569691e-06,-0.0486480760686088
2024-03-22,26.688975284809445,42.51331407962127,4.8806906160914086e-05,26.746829845740788,42.69587494758582,3.993954710785421e-05,0.1001309117331093,0.2249507634413249,4.601414549561723e-06,-0.0486480760686088
2024-03-25,26.69099838253405,42.48734501729965,4.5657778777461945e-05,26.688975284809445,42.51331407962127,4.8806906160914086e-05,0.0865604533949368,0.2188973433932692,4.515453110848232e-06,-0.048677781046236684
2024-03-26,26.711842764088235,42.56632321290692,4.315207196684377e-05,26.69099838253405,42.48734501729965,4.5657778777461945e-05,0.0710674785661742,0.1773690483639386,3.013042048392471e-06,-0.048677781046236684
2024-03-27,26.56033632109037,41.98872343504845,4.646060006783957e-05,26.711842764088235,42.56632321290692,4.315207196684377e-05,0.0632469747765513,0.2417289690356549,3.0294648354551447e-06,-0.048677781046236684
2024-03-28,26.47990481215517,41.8631588993809,4.497075211983828e-05,26.56033632109037,41.98872343504845,4.646060006783957e-05,0.090790233286154,0.2959512675037241,1.854552020450888e-06,-0.048677781046236684
2024-04-05,26.135563210211348,41.11895414794187,4.915705658096769e-05,26.47990481215517,41.8631588993809,4.497075211983828e-05,0.2083166715242009,0.5202310049071727,1.9694619051457004e-06,-0.048677781046236684
2024-04-08,25.991943989710247,40.72221922000237,5.6510574304949496e-05,26.135563210211348,41.11895414794187,4.915705658096769e-05,0.2693975823709341,0.6546125254304082,4.66485906042504e-06,-0.048677781046236684
