date,tci_total,tci_short,tci_long,short_minus_long,short_share,long_share,tci_total_lag1,tci_total_roll5_mean,tci_total_roll5_std,tci_short_lag1,tci_short_roll5_mean,tci_short_roll5_std,tci_long_lag1,tci_long_roll5_mean,tci_long_roll5_std,system_es_forward_60d_5pct
2023-02-03,23.965549965321923,40.68919388396745,2.6632453960476817e-06,40.68919122072205,1.6978201603069651,1.1112807341794325e-07,24.366900174580184,24.403206696117195,0.235939939138901,41.12786496621778,41.17822442437735,0.2792168996562136,2.6611156188996883e-06,2.6812022682415717e-06,1.4335571846901666e-07,-0.06246334833776181
2023-02-06,24.408983646678124,41.32838683906935,1.9470216897894696e-05,41.32836736885245,1.6931629533331196,7.976660224664637e-07,23.965549965321923,24.356020182509702,0.2043601335138138,40.68919388396745,41.13799992385431,0.2370097005251351,2.6632453960476817e-06,6.021740009659618e-06,6.725627886981453e-06,-0.06246334833776181
2023-02-07,24.38123808950407,41.25666684359047,6.8226091343069554e-06,41.256660020981336,1.6921481465435155,2.79830298578809e-07,24.408983646678124,24.32711806723781,0.1878652944450128,41.32838683906935,41.123019917558295,0.2264330634021663,1.9470216897894696e-05,6.89807245249933e-06,6.483052858391419e-06,-0.06246334833776181
2023-02-08,24.549622892837903,41.67090784978527,7.101196612123482e-06,41.67090074858866,1.697415395408877,2.892588877279733e-07,24.38123808950407,24.33445895378444,0.1955423292455702,41.25666684359047,41.21460407652607,0.318279270644336,6.8226091343069554e-06,7.743676731854501e-06,6.171160352668895e-06,-0.06246334833776181
2023-02-09,24.478683266611306,41.59998713275687,5.780921326826218e-06,41.599981351835545,1.6994372891575775,2.3616144969330682e-07,24.549622892837903,24.356815572190666,0.2041730346077906,41.67090784978527,41.30902850983389,0.3472535181548764,7.101196612123482e-06,8.367637873439806e-06,5.770432293576807e-06,-0.06246334833776181
2023-02-10,24.57020376453537,41.66403486704461,5.01760421161514e-06,41.6640298494404,1.69571385188032,2.0421500202849558e-07,24.478683266611306,24.477746332033355,0.0745085799594847,41.59998713275687,41.50399670644932,0.1758957595477688,5.780921326826218e-06,8.838509636553298e-06,5.3677458059508575e-06,-0.06246334833776181
2023-02-13,24.96997027055922,42.198047948731606,5.397192234720962e-06,42.19804255153937,1.689951869846041,2.161473232142574e-07,24.57020376453537,24.589943656809574,0.2011827739961061,41.66403486704461,41.67792892838177,0.3014308555523369,5.01760421161514e-06,6.023904703918552e-06,8.07828784054792e-07,-0.06246334833776181
2023-02-14,25.005894615714848,42.331410169830725,4.263912933840582e-06,42.33140590591779,1.6928572570736071,1.7051631222827536e-07,24.96997027055922,24.71487496205173,0.2252956164714263,42.198047948731606,41.89287759362982,0.307526957770697,5.397192234720962e-06,5.512165463825278e-06,9.394885561941352e-07,-0.06246334833776181
2023-02-15,24.933018477208982,42.258854609795286,4.205894855899726e-06,42.25885040390043,1.6948952509871067,1.6868775273817294e-07,25.005894615714848,24.791554078925948,0.2212105268782935,42.331410169830725,42.01046694563182,0.3125368712444167,4.263912933840582e-06,4.933105112580526e-06,6.193483987297885e-07,-0.06246334833776181
2023-02-16,24.95328319342609,42.26912819688575,4.741442021898549e-06,42.26912345544373,1.6939305288701048,1.900127524360272e-07,24.933018477208982,24.8864740642889,0.1599310033613977,42.258854609795286,42.1442951584576,0.2438271899596014,4.205894855899726e-06,4.725209251594992e-06,4.516195649353714e-07,-0.06246334833776181
