date,tci_total,tci_short,tci_long,short_minus_long,short_share,long_share,tci_total_lag1,tci_total_roll5_mean,tci_total_roll5_std,tci_short_lag1,tci_short_roll5_mean,tci_short_roll5_std,tci_long_lag1,tci_long_roll5_mean,tci_long_roll5_std
2022-01-12,30.70048438847319,61.69653726518697,0.0039433181715221,61.692593947015446,2.0096274861497485,0.0001284448193593538,30.420990742616727,30.48561146323749,0.10935123328856247,60.889576795628166,61.06226353494145,0.31960780420201357,0.0036052396275555,0.0036526389905958204,0.00014753276403234439
2022-01-13,30.747516418138677,62.000592341105865,0.0034543359689334,61.99713800513693,2.0164422874990406,0.0001123452028436224,30.70048438847319,30.54189863866684,0.14977314779199133,61.69653726518697,61.293938237163744,0.4635560765620366,0.0039433181715221,0.0036281581517128405,0.00016697094440407432
2022-01-19,30.845458253332225,62.229128770957495,0.0033112585594041,62.22581751239809,2.017448671369144,0.00010734995512820387,30.747516418138677,30.623725266232743,0.1787090736174751,62.000592341105865,61.54692490158558,0.5514092757223034,0.0034543359689334,0.0035834314294478998,0.00021029545470582458
2022-01-20,30.822439844330564,62.21259974075856,0.0032007358329867,62.20939900492558,2.0184190497236663,0.00010384433708532126,30.845458253332225,30.707377929378275,0.15230342088286605,62.229128770957495,61.80568698272741,0.4967978613357733,0.0033112585594041,0.00350297763208036,0.0002587777524190689
2022-01-21,31.01105119649722,62.5214859441578,0.0031496534861789,62.51833629067163,2.016103406105104,0.00010156551824772266,30.822439844330564,30.825390020154373,0.10634587405056338,62.21259974075856,62.13206881243334,0.2736879097095489,0.0032007358329867,0.00341186040380504,0.0002855515069653388
2022-01-24,30.91579113411481,62.60884312488087,0.0053933397750715,62.6034497851058,2.025141224860766,0.00017445258805362038,31.01105119649722,30.868451369282695,0.08927123867601217,62.5214859441578,62.31452998437212,0.22167136921242986,0.0031496534861789,0.0037018647245149203,0.0008521735651129536
2022-01-25,30.512398614149,59.78286056122908,0.0041001218527407,59.778760439376335,1.9592973111431162,0.00013437559939451696,30.91579113411481,30.821427808484763,0.16789222492614223,62.60884312488087,61.870983628396765,1.0557288813294137,0.0053933397750715,0.0038310219012763795,0.0008538066876271889
2022-01-26,30.31174822265359,60.23978935774276,0.0027839643692926,60.237005393373465,1.9873413079065607,9.184440134706563e-05,30.512398614149,30.714685802349038,0.26197921082304115,59.78286056122908,61.473115745753816,1.2094502800566809,0.0041001218527407,0.0037255630632540794,0.0009397336867782508
2022-01-27,30.710463298023218,60.74122079273254,0.0033010036443437,60.737919789088195,1.9778672891803086,0.0001074879142105349,30.31174822265359,30.69229049308757,0.25654032085118955,60.23978935774276,61.178839956148614,1.1721512139051744,0.0027839643692926,0.00374561662552548,0.000929332379946566
2022-01-28,30.794778087523277,60.76516590903531,0.0031947916771786,60.76197111735813,1.973229543539226,0.00010374459163493672,30.710463298023218,30.649035871292778,0.21382478366835989,60.74122079273254,60.82757594912412,0.961372799311504,0.0033010036443437,0.00375464426372542,0.0009237014594651143
2022-01-31,30.604052415947123,60.49395420036661,0.0032018889605601,60.49075231140605,1.976664834387896,0.00010462303870881047,30.794778087523277,30.586688127659244,0.16735239818103598,60.76516590903531,60.40459816422126,0.36469932368707053,0.0031947916771786,0.00331635410082314,0.00043031291936844544
2022-02-01,29.85629508537498,60.02707570468468,0.002839206585316,60.02423649809936,2.0105333073991742,9.509574370152769e-05,30.604052415947123,30.455467421904437,0.341143612629766,60.49395420036661,60.45344119291237,0.28602983645435476,0.0032018889605601,0.0030641710473382,0.00021035324725839693
2022-02-02,29.98323313791215,60.817913018859706,0.0027900006872089,60.8151230181725,2.0283974292938676,9.305202925834897e-05,29.85629508537498,30.38976440495615,0.3905535560596791,60.02707570468468,60.569065925135774,0.2930571781888036,0.002839206585316,0.00306537831092146,0.00020875284893195756
2022-02-03,29.762649676688024,60.362575086283925,0.0036430102320453,60.35893207605188,2.0281317605120246,0.00012240208017832277,29.98323313791215,30.200201680689112,0.41795104282510254,60.817913018859706,60.49333678384604,0.2876592436651362,0.0027900006872089,0.00313377962846178,0.0003074522392277088
2022-02-04,29.88253490872698,60.560790581102765,0.0037135105514953,60.55707707055127,2.026628288599988,0.00012427026565309208,29.762649676688024,30.01775304492985,0.3014527896656086,60.362575086283925,60.45246171825953,0.25924671217188766,0.0036430102320453,0.00323752340332512,0.0003876044416538228
2022-02-07,29.819660942353185,60.2096555794252,0.003770542795999,60.205885036629205,2.0191260958942956,0.00012644485808501122,29.88253490872698,29.860874750211064,0.07322356705939555,60.560790581102765,60.39560199407125,0.2746315140948163,0.0037135105514953,0.0033512541704128996,0.0004403072650984181
2022-02-10,29.66262515566789,59.46347793543273,0.0037104230853521,59.459767512347376,2.0046599929497657,0.00012508748183547464,29.819660942353185,29.822140764269648,0.1082485786848786,60.2096555794252,60.28288244022086,0.45752103520878895,0.003770542795999,0.00352549747042012,0.0003699617224957871
2022-02-11,29.25960926499195,58.53235106125218,0.0034187092739154,58.52893235197826,2.0004488279781643,0.0001168405648535355,29.66262515566789,29.677415989685606,0.22106714223435014,59.46347793543273,59.82577004869936,0.7456502108301711,0.0037104230853521,0.0036512391877614203,0.00012308670436666195
2022-02-14,29.22372279827945,58.69191555278866,0.0041213358590988,58.68779421692956,2.0083654624675042,0.00014102706515343227,29.25960926499195,29.56963061400389,0.277430243972191,58.53235106125218,59.491638142000305,0.8023985167863135,0.0034187092739154,0.0037469043131721203,0.00022401596708730942
2022-02-15,29.19882238712989,58.556685508098745,0.0046435077773399,58.55204200032141,2.0054468201398787,0.00015903065253024184,29.22372279827945,29.432888109684473,0.25726825780725526,58.69191555278866,59.0908171273995,0.6552829861330106,0.0041213358590988,0.00393290375834104,0.0004196949911955865
2022-02-16,28.649501673744265,57.35011662782446,0.0039846477398869,57.34613198008458,2.0017840896821872,0.00013908261949067743,29.19882238712989,29.19885625596269,0.3228564149953202,58.556685508098745,58.51890933707936,0.6767311288720275,0.0046435077773399,0.0039757247471186195,0.00041179305489710583
2022-02-17,28.44530236237312,56.755945417394095,0.0040010146069744,56.75194440278712,1.9952660265081144,0.00014065642741301505,28.649501673744265,28.955391697303735,0.3398729895456192,57.35011662782446,57.97740283347163,0.7796807784973768,0.0039846477398869,0.00403384305144308,0.0003901880364888574
2022-02-18,28.30177752986643,56.341587648634594,0.0036882876024181,56.33789936103218,1.9907437824065355,0.0001303199984003092,28.44530236237312,28.76382535027863,0.3817703681364749,56.755945417394095,57.539250150948114,0.943137900755258,0.0040010146069744,0.004087758717143621,0.00031231971700514534
2022-02-23,28.235197717852884,56.1800030711121,0.0037402624227862,56.17626280868931,1.989715235306815,0.00013246807974081452,28.30177752986643,28.566120334193318,0.346770302677498,56.341587648634594,57.0368676546128,0.8607577744670187,0.0036882876024181,0.0040115440298811,0.00034008848422388885
2022-02-24,28.10632353558263,55.67104363509521,0.0035003266992321,55.66754330839598,1.9807301927843968,0.0001245387606387112,28.235197717852884,28.34762056388387,0.18635378943895634,56.1800030711121,56.459739280012094,0.564758863975988,0.0037402624227862,0.0037829078142595403,0.00018915246289355389
2022-02-25,27.04081475063127,52.481386180914,0.0033157227618102,52.47807045815219,1.9408211869684444,0.0001226191885262183,28.10632353558263,28.025883179261267,0.5045142574660478,55.67104363509521,55.48599319063,1.5419712837059247,0.0035003266992321,0.0036491228186442,0.00023106883021059427
2022-02-28,26.754641888916293,52.03566799428682,0.0029439046543943,52.032724089632424,1.9449211172526946,0.00011003341650459085,27.04081475063127,27.687751084569904,0.654392631337868,52.481386180914,54.54193770600855,1.882771293115902,0.0033157227618102,0.00343770082812818,0.0002887810795739404
2022-03-01,26.848700359291183,52.04809292687676,0.0035822545316372,52.044510672345126,1.9385702931749227,0.00013342375920246492,26.754641888916293,27.39713565045485,0.6396623439103435,52.03566799428682,53.68323876165698,1.8448762122247089,0.0029439046543943,0.003416494213972,0.0002730662919251489
2022-03-02,26.5662459300238,51.40498721480518,0.0028276034400517,51.40215961136513,1.9349737012224943,0.00010643594309484611,26.848700359291183,27.063345292889032,0.5434683534064052,52.04809292687676,52.72823559039559,1.5109125719465073,0.0035822545316372,0.0032339624174251,0.0002994004695204239
2022-03-03,27.39756367339486,52.8378147339895,0.0022946275726436,52.83552010641685,1.9285588807773837,8.375297891439375e-05,26.5662459300238,26.921593320451485,0.28292029211684033,51.40498721480518,52.16158981017445,0.48181639654122493,0.0028276034400517,0.0029928225921074,0.00044019567216684914
2022-03-04,27.67244717557801,52.893554656486494,0.0023281519453745,52.891226504541116,1.9114158686755782,8.413249217182291e-05,27.39756367339486,27.04791980544083,0.41713194956819544,52.8378147339895,52.24402350528895,0.5586164062981216,0.0022946275726436,0.00279530842882026,0.0004714497798305262
2022-03-07,27.80926577249474,54.24407266657283,0.002383764403697,54.24168890216914,1.950575506391971,8.571835096972267e-05,27.67244717557801,27.25884458215652,0.4777415106139017,52.893554656486494,52.685704439746154,0.9530619954860933,0.0023281519453745,0.0026832803786808004,0.0004890522877527134
2022-03-08,27.794337596354705,54.2974270159638,0.0021600704124228,54.295266945551376,1.9535427612811698,7.77162040625893e-05,27.80926577249474,27.44797202956922,0.46494586409586863,54.24407266657283,53.13557125756356,1.0696575422704204,0.002383764403697,0.0023988435548379203,0.00022668626253026633
2022-03-09,28.10597070822142,55.29157236909856,0.0023199583122711,55.28925241078629,1.9672536110957002,8.254325518073913e-05,27.794337596354705,27.75591698520875,0.2290170957236827,54.2974270159638,53.91288828842223,0.9330752510120043,0.0021600704124228,0.0022973145292817998,7.45391645702028e-05
2022-03-10,28.27392060813162,57.66558407087052,0.0016363663566854,57.66394770451384,2.0395326445914197,5.7875466914014705e-05,28.10597070822142,27.9311883721561,0.22295941896656135,55.29157236909856,54.87844215579844,1.588623193485132,0.0023199583122711,0.00216566228609016,0.00027494149803538535
2022-03-11,28.28846715496618,57.6748882629762,0.0016706742743035,57.673217588701895,2.0388127764940096,5.905849423199323e-05,28.27392060813162,28.054392368033735,0.2160368076824108,57.66558407087052,55.83470887709639,1.5444559228744532,0.0016363663566854,0.0020341667518759604,0.0003194116471127777
2022-03-14,28.15748273492787,57.75604765869641,0.0017757865353841,57.75427187216103,2.051179368639125,6.306623898525313e-05,28.28846715496618,28.12403576052036,0.17868915842245597,57.6748882629762,56.5371038755211,1.457487288376905,0.0016706742743035,0.0019125711782133799,0.0002759468796708609
2022-03-15,28.74034999656594,59.248080115009,0.0018184068710183,59.246261708137986,2.061494732043566,6.327017142225386e-05,28.15748273492787,28.313238240562605,0.22441191702588856,57.75604765869641,57.52723449533014,1.2690778142663974,0.0017757865353841,0.0018442384699324799,0.0002469808303130789
2022-03-16,26.92115061388211,52.30672265432608,0.001984341947863,52.30473831237822,1.9429601432917096,7.370940329867468e-05,28.74034999656594,28.076274221694746,0.6108996548894564,59.248080115009,56.93026455237564,2.388576382230953,0.0018184068710183,0.00177711519705086,0.0001231175048744351
2022-03-17,27.06461506816623,52.87077865251722,0.0016195563556005,52.86915909616162,1.9535019625941235,5.984036172402261e-05,26.92115061388211,27.834413113701668,0.7152479448091528,52.30672265432608,55.97130346870498,2.8237274955509806,0.001984341947863,0.0017737531968338798,0.00012708079104270306
2022-03-18,27.10386520387204,52.95664009894836,0.0014704389716626,52.9551696599767,1.9538408895046826,5.4252002826981814e-05,27.06461506816623,27.597492723482837,0.7217723924381135,52.87077865251722,55.027653835899415,2.8844689556264123,0.0016195563556005,0.0017337061363057002,0.00017555800004368178
2022-03-21,26.973713419332725,52.73798299266704,0.0014400257652839,52.73654296690176,1.9551621303601614,5.3386263244414765e-05,27.10386520387204,27.360738860363806,0.6928241885627374,52.95664009894836,54.024040902693535,2.621567122903531,0.0014704389716626,0.0016665539822856598,0.00020786216504498125
2022-03-22,26.748823766648105,52.09805325414059,0.0014243318147488,52.09662892232584,1.947676417798202,5.324839055258701e-05,26.973713419332725,26.962433614380238,0.12482358045026945,52.73798299266704,52.594035530519854,0.3338672813511728,0.0014400257652839,0.0015877389710317598,0.00021004125638596793
2022-04-11,26.61408404108432,52.04145820876489,0.0014465265895372,52.04001168217535,1.9554104559235697,5.435192085905299e-05,26.748823766648105,26.901020299820686,0.18904485935433182,52.09805325414059,52.540982641407616,0.39142221967064733,0.0014243318147488,0.0014801758993665999,7.125249532012326e-05
2022-04-12,26.86690888396264,52.58352194326761,0.0014682182528932,52.58205372501472,1.957185404929694,5.464782938872461e-05,26.61408404108432,26.861479062979964,0.17045385747986871,52.04145820876489,52.4835312995577,0.35849621200693876,0.0014465265895372,0.0014499082788251398,1.7435709963888807e-05
2022-04-13,26.995328538822577,53.17953183374245,0.0013876878978051,53.17814414584465,1.969953125677422,5.140474196524171e-05,26.86690888396264,26.839771729970074,0.14288539953656296,52.58352194326761,52.52810964651652,0.4226692164218537,0.0014682182528932,0.00143335806405364,2.683407658445894e-05
2022-04-14,27.042733722523103,53.266826704048206,0.0014081203284246,53.26541858371978,1.9697278851540005,5.207019167784127e-05,26.995328538822577,26.853575790608147,0.15772230078520375,53.17953183374245,52.633878388792745,0.5174876361815293,0.0013876878978051,0.00142697697668178,2.8246174999287034e-05
2022-04-20,27.02471127922341,53.2697192353179,0.0013534241149325,53.26836581120297,1.9711485049711388,5.008098332480658e-05,27.042733722523103,26.90875329312321,0.15967041419483302,53.266826704048206,52.86821158502821,0.48612591802926663,0.0014081203284246,0.00141279543671852,4.095528835611083e-05
2022-04-21,27.04078102932517,53.21983135822371,0.0013600432151933,53.218471315008514,1.968132181555995,5.029600342232575e-05,27.02471127922341,26.994092690771378,0.06581868567577424,53.2697192353179,53.103886214919974,0.26229552217497326,0.0013534241149325,0.0013954987618497402,4.131781605905156e-05
2022-04-22,26.92143036808156,53.024273075469374,0.0013567157851585,53.02291635968422,1.96959345586391,5.03953826601666e-05,27.04078102932517,27.00499698759516,0.045100046338427874,53.21983135822371,53.19203644136032,0.09022379887667717,0.0013600432151933,0.0013731982683028,2.1284945199251765e-05
2022-04-25,26.958966671402752,53.04763455368723,0.0015275175299743,53.04610703615726,1.9677176503192364,5.666083379948846e-05,26.92143036808156,26.9977246141112,0.048848633400119044,53.024273075469374,53.16565698534928,0.10762697698381372,0.0013567157851585,0.0014011641947366399,6.62710561465323e-05
2022-04-26,26.81062413601024,52.597174900360834,0.0011981637030109,52.595976736657825,1.9618034490183993,4.468988476107897e-05,26.958966671402752,26.951302696808625,0.08262777010259603,53.04763455368723,53.031726624611814,0.23713611796105016,0.0015275175299743,0.0013591728696539002,0.00010421489274366652
2022-04-27,26.719676963174702,52.5495438000234,0.001318437286209,52.54822536273719,1.966698320209771,4.934330935310641e-05,26.81062413601024,26.890295833598884,0.11295062255382762,52.597174900360834,52.887691537552904,0.2658183418295955,0.0011981637030109,0.0013521755039092001,0.00010553221620793683
2022-04-28,26.690687958214884,52.42426170242506,0.0012167807849938,52.42304492164007,1.9641405191389936,4.5588213645849396e-05,26.719676963174702,26.820277219376827,0.10627670842770842,52.5495438000234,52.72857760639319,0.2573562085635448,0.001318437286209,0.0013235230178692999,0.00011819496396783612
2022-04-29,26.84536919319068,52.90629007279404,0.0012028924382286,52.905087180355814,1.970779008180439,4.4808191296311665e-05,26.690687958214884,26.805064984398648,0.09561828377771606,52.42426170242506,52.70498100585811,0.23346220376285212,0.0012167807849938,0.00129275834848332,0.00012535381930263098
2022-05-04,26.8383158072953,52.66449423222799,0.0011963090816103,52.663297923146374,1.9622875969703177,4.457467041523948e-05,26.84536919319068,26.78093481157716,0.06359692244378143,52.90629007279404,52.62835294156626,0.1596191885347962,0.0012028924382286,0.00122651665881052,4.651597704289029e-05
2022-05-05,27.27218479232644,53.26903894657144,0.0011322251486434,53.2679067214228,1.9532369464422126,4.151574790450869e-05,26.8383158072953,26.873246942840403,0.2088349982309757,52.66449423222799,52.762725750808386,0.29887042482673076,0.0011963090816103,0.00121332894793702,6.0060137858448436e-05
2022-05-06,27.119368215939307,53.017643789327366,0.0009881398592236,53.01665564946814,1.954973411149248,3.6436684341445106e-05,27.27218479232644,26.953185193393324,0.21123522686363017,53.26903894657144,52.856345748669185,0.2906306234398472,0.0011322251486434,0.0011472694625399402,8.471031300205107e-05
2022-05-09,27.10111930126186,53.02518958043925,0.000961859210762,53.02422772122849,1.9565682505951087,3.549149391468915e-05,27.119368215939307,27.03527146200272,0.16875457307232095,53.017643789327366,52.97653132427202,0.19591812065165706,0.0009881398592236,0.00109628514769358,0.00010239855600333219
2022-05-12,27.9174309931889,54.83063324855976,0.0010106562148643,54.82962259234489,1.9640286121576498,3.6201619522615555e-05,27.10111930126186,27.24968382200236,0.3618479779751908,53.02518958043925,53.36139995942516,0.7594814455420977,0.000961859210762,0.00105783790302072,9.055779147641241e-05
2022-05-17,27.920522529938747,54.7197323834015,0.0010034521190257,54.71872893128247,1.9598391228074752,3.593958952414711e-05,27.9174309931889,27.466125166531054,0.3744960470441433,54.83063324855976,53.77244758965986,0.8244572688054923,0.0010106562148643,0.0010192665105037998,5.8903909178798696e-05
2022-05-18,27.683548397251112,54.2514117990164,0.0010358978169283,54.250375901199476,1.9596986275214414,3.741925717265209e-05,27.920522529938747,27.54839788751599,0.3679816396716657,54.7197323834015,53.96892216014885,0.7976997064178155,0.0010034521190257,0.00100000104416078,2.4533683126196246e-05
2022-05-19,27.92614060522129,54.85190854841081,0.0010219993062134,54.8508865491046,1.9641779121514296,3.659651079828478e-05,27.683548397251112,27.709752365372378,0.31796201022822546,54.2514117990164,54.33577511196554,0.6904278513900585,0.0010358978169283,0.00100677293355874,2.4993804967686728e-05
2022-05-24,27.912244718109847,54.81288366522171,0.0009503522917366,54.81193331292997,1.9637576346433492,3.4047863270559476e-05,27.92614060522129,27.87197744874198,0.09432206269912374,54.85190854841081,54.69331392892203,0.22551328025926098,0.0010219993062134,0.00100447154975366,2.9199369598956068e-05
2022-05-25,27.830015173837925,54.67176477178915,0.0009520212161296,54.67081275057302,1.964489218934536,3.4208433239539284e-05,27.912244718109847,27.854494284871784,0.09235773955317776,54.81288366522171,54.66154023356792,0.21486792683485367,0.0009503522917366,0.0009927445500067201,3.546319422810902e-05
2022-05-26,27.853890850222488,54.614389217155946,0.0009154356056818,54.61347378155026,1.9607454308926362,3.286562766416843e-05,27.830015173837925,27.841167948928536,0.08648981340626759,54.67176477178915,54.640471600318804,0.21328787374017935,0.0009520212161296,0.0009751412473379401,4.6045260860151063e-05
2022-05-27,27.853553169451363,54.74603736474651,0.0009092295936303,54.74512813515288,1.9654956418554788,3.264321747745655e-05,27.853890850222488,27.875168903368582,0.03723327871001621,54.614389217155946,54.73939671346483,0.08752633546314681,0.0009154356056818,0.00094980760267834,4.01119628684258e-05
2022-06-01,27.60373806208856,54.14193810459551,0.0009231078981815,54.14101499669733,1.961398778050099,3.3441409134703825e-05,27.853553169451363,27.810688394742034,0.1069761585233107,54.74603736474651,54.59740262470177,0.23739863819697107,0.0009092295936303,0.0009300293210719599,1.7833551918829785e-05
2022-06-06,27.38249001735052,53.46190646635264,0.0008810593790989,53.46102540697354,1.9524121594667714,3.217601388846045e-05,27.60373806208856,27.704737454590166,0.18661813815996076,54.14193810459551,54.32720718492796,0.48159778560912225,0.0009231078981815,0.0009161707385444199,2.286879271869761e-05
2022-06-07,27.26633027984442,53.25000172917555,0.0008656078824797,53.24913612129307,1.95295814224544,3.1746402012872526e-05,27.38249001735052,27.59200047579147,0.2396204746831117,53.46190646635264,54.04285457640524,0.5995084267779263,0.0008810593790989,0.00089888807181444,2.1876019866017738e-05
2022-06-08,27.302769110136392,53.25424451261019,0.0008796004394626,53.25336491217073,1.9505070821860002,3.221652851087697e-05,27.26633027984442,27.481776127774253,0.21973212765400846,53.25000172917555,53.77082563549608,0.5869083459227077,0.0008656078824797,0.0008917210385706,2.113840714410033e-05
2022-06-09,27.288166448581208,53.18346088201958,0.0008779393998629,53.18258294261972,1.9489569217570037,3.2172898150456226e-05,27.302769110136392,27.368698783600216,0.12389120222887857,53.25424451261019,53.458310338950696,0.3543832435240654,0.0008796004394626,0.00088546299981712,1.9604744848834304e-05
2022-06-10,27.398788095246264,53.35646294859233,0.0008905168020465,53.355572431790286,1.9474022998064564,3.2502050782348516e-05,27.288166448581208,27.32770879023176,0.05292665946358282,53.18346088201958,53.30121530775007,0.09753885510479815,0.0008779393998629,0.0008789447805901199,7.97115722580439e-06
2022-06-13,27.2602014412972,53.18640611670617,0.0008169089553104,53.185589207750866,1.9510643100433105,2.996709166179686e-05,27.398788095246264,27.303251075021098,0.05014282911599334,53.35646294859233,53.24611523782077,0.06284672567414089,0.0008905168020465,0.00086611469583242,2.5840330703867526e-05
2022-06-14,27.357681988750745,53.26988318207017,0.0008264333076985,53.269056748762466,1.9471636231452032,3.0208455089079647e-05,27.2602014412972,27.321521416802362,0.050004137564250144,53.18640611670617,53.250091528399686,0.06359136822675944,0.0008169089553104,0.00085827978087618,3.0351407535825736e-05
2022-06-15,27.455380440643605,53.59895325694748,0.0008288615508322,53.59812439539665,1.9522203807309917,3.01894032255038e-05,27.357681988750745,27.352043682903805,0.07128900965270832,53.26988318207017,53.319033277267145,0.15371515556233495,0.0008264333076985,0.0008481320031501,3.0006714280310843e-05
2022-06-16,27.419432148498903,53.642456630246926,0.0008334129644673,53.64162321728246,1.956366431650687,3.0394975357391777e-05,27.455380440643605,27.378296822887343,0.06697071288540865,53.59895325694748,53.41083242691261,0.18012724212020997,0.0008288615508322,0.00083922671607098,2.620558345332088e-05
